SECNUM,HWY_ID,AADTA,PCT_TRUCKA,YEAR,PAVETYPE,PQI,RQI,SR,AVG_IRI,LENGTH,PNTCNT,INC_INJ,NON_INC_INJ,POS_INJ,FATAL,PRO_DAM,NV,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,bituminous_1,bituminous_2,Weekend,Curve,Grade,Hillcrest,Sag,Wet,Snow,SLR,Rushhour
6611,US212-U,3884,22.8,2007,BOC,,,,,1.0039999999999907,4,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
6612,US212-U,3884,22.8,2007,BOC,3.4,3.4,3.4,76,1.0,3,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1
6613,US212-U,3884,22.8,2007,BOC,3.5,3.6,3.4,62,1.0010000000000048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6614,US212-U,3884,22.8,2007,BOC,3.4,3.4,3.4,80,0.9939999999999998,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6615,US212-U,3884,22.8,2007,BOC,3.1,2.9,3.4,106,1.7680000000000007,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6616,US212-U,3567,28.2,2007,BOC,3.1,3.1,3.2,102,0.2330000000000041,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6617,US212-U,3567,28.2,2007,BOC,3.3,3.2,3.4,95,1.0009999999999906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6618,US212-U,3567,28.2,2007,BOC,3.1,2.8,3.4,128,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6619,US212-U,3567,28.2,2007,BOC,3,2.9,3.1,121,0.9960000000000093,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6620,US212-U,3567,28.2,2007,BOC,3,2.8,3.2,123,0.9959999999999951,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6621,US212-U,3567,28.2,2007,BOC,3,2.9,3.1,103,1.0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
6622,US212-U,3567,28.2,2007,BOC,3,3.2,2.9,98,1.0019999999999953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6623,US212-U,3567,28.2,2007,BOC,2.6,2.8,2.5,114,0.8580000000000041,3,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6624,US212-U,3481,28.8,2007,BOC,3.2,3.2,3.3,97,1.144999999999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6625,US212-U,3481,28.8,2007,BOC,3,3,3,101,0.9960000000000093,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6626,US212-U,3481,28.8,2007,BOC,2.9,3.1,2.8,104,0.9919999999999902,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
6627,US212-U,3481,28.8,2007,BOC,3,3.1,2.9,104,0.9969999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6628,US212-U,3481,28.8,2007,BOC,3.1,3.3,3,94,0.9980000000000047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6629,US212-U,3834,29.3,2007,BOC,3.1,2.9,3.4,122,0.9959999999999951,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6630,US212-U,3834,29.3,2007,BOC,3.3,3.2,3.4,107,0.9990000000000094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6631,US212-U,3834,29.3,2007,BOC,3,2.7,3.3,138,0.98599999999999,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
6632,US212-U,3834,29.3,2007,BOC,3.1,2.9,3.4,116,0.9910000000000139,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0
6633,US212-U,3834,29.3,2007,BOC,2.7,2.9,2.6,117,0.9939999999999998,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
6634,US212-U,3834,29.3,2007,BOC,2.2,2.7,1.8,116,0.9989999999999952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6635,US212-U,3834,29.3,2007,BOC,3.2,2.9,3.5,118,0.9869999999999948,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6636,US212-U,3834,29.3,2007,BOB,,,,,1.1380000000000052,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
6637,US212-U,10702,11.3,2007,BOC,3.8,3.6,4,65,0.7740000000000009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6638,US212-U,10702,11.3,2007,BOC,3.9,3.8,4,56,0.9900000000000091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6639,US212-U,10702,11.3,2007,BOC,3.9,3.9,4,49,0.992999999999995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6640,US212-U,10702,11.3,2007,BOC,3.9,3.8,4,55,0.9939999999999998,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
6641,US212-U,10702,11.3,2007,BOC,3.9,3.9,4,51,0.9879999999999995,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6642,US212-U,10702,11.3,2007,BOC,3.8,3.7,4,62,0.5519999999999925,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
6643,US212-U,11654,15.6,2007,BOC,3,2.5,3.5,134,1.167999999999978,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
6644,US212-U,11654,15.6,2007,BOC,2.7,2.6,2.9,155,0.9930000000000234,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
6645,US212-U,11654,15.6,2007,BOC,2.2,2.6,1.8,158,0.9949999999999761,3,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
6646,US212-U,11654,15.6,2007,BOC,2.3,2.5,2.1,180,1.0050000000000239,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6647,US218-D,5216,10.1,2007,BAB,2.8,2.3,3.5,164,0.5910000000000011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6648,US218-D,6088,7.8,2007,BOC,2.8,2.5,3.1,151,1.0119999999999987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6649,US218-D,6088,7.8,2007,BOC,2.3,2.3,2.4,179,1.2330000000000005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6650,US218-I,5216,10.1,2007,BAB,3,2.5,3.5,159,0.5910000000000011,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
6651,US218-I,6088,7.8,2007,BOC,2.3,2,2.6,208,1.0119999999999987,4,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
6652,US218-I,6088,7.8,2007,BOC,2.5,2,3.2,199,1.2330000000000005,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
6653,US218-U,3155,14.5,2007,BOC,2.8,3.1,2.6,118,0.999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6654,US218-U,3155,14.5,2007,BOC,1.8,2.4,1.4,169,1.001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6655,US218-U,3155,14.5,2007,BOC,2.3,2.3,2.3,208,1.004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6656,US218-U,3155,14.5,2007,BOC,1.9,2.3,1.6,191,1.001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6657,US218-U,3155,14.5,2007,BOC,1.7,2.1,1.3,179,0.9950000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6658,US218-U,3155,14.5,2007,BOC,1.8,2.4,1.3,180,0.9939999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6659,US218-U,3155,14.5,2007,BOC,1.9,2.7,1.4,161,0.9950000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6660,US218-U,3155,14.5,2007,BOC,2.2,2.2,2.3,200,0.9950000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6661,US218-U,3155,14.5,2007,BOC,3,2.7,3.3,140,1.016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6662,US218-U,3155,14.5,2007,BOC,2.3,2.7,1.9,147,1.0060000000000002,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6663,US218-U,3155,14.5,2007,BOC,1.4,2.5,0.8,168,1.0060000000000002,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
6664,US218-U,3155,14.5,2007,BOC,2.6,2.5,2.8,160,0.5919999999999987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6665,US218-U,4779,0.4,2007,BOC,2.3,2.2,2.4,180,0.815999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6666,US218-U,4779,0.4,2007,BOC,2.4,2.5,2.3,158,0.9920000000000009,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
6667,US218-U,4779,0.4,2007,BOC,2.3,2.2,2.5,170,0.9930000000000021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6668,US218-U,4779,0.4,2007,BOC,1.7,1.9,1.6,198,1.0059999999999967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6669,US218-U,4779,0.4,2007,BOC,2.1,1.8,2.4,203,0.9990000000000023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6670,US218-U,4779,0.4,2007,BOC,1.5,1.7,1.4,206,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6671,US218-U,4779,0.4,2007,BOC,1.4,1.4,1.5,229,1.0009999999999977,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
6672,US218-U,4779,0.4,2007,BOC,1.8,2.2,1.5,189,0.9920000000000009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6673,US218-U,4779,0.4,2007,BOC,1.6,1.7,1.5,185,1.0150000000000006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6674,US218-U,4779,0.4,2007,BOC,1.7,1.9,1.5,214,1.0070000000000014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6675,US218-U,4779,0.4,2007,BOC,2.1,2.5,1.8,147,1.2479999999999976,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
6676,US218-U,5932,7.9,2007,CD,2.2,1.5,3.3,230,0.5720000000000027,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6677,US218-U,4345,15,2007,BOC,3.9,3.9,,51,1.1749999999999972,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6678,US218-U,4345,15,2007,BOC,3.9,3.9,,46,0.9980000000000011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6679,US218-U,4345,15,2007,BOC,4,4,,47,1.0070000000000014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6680,US218-U,4345,15,2007,BOC,3.9,3.9,,54,1.006999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6681,US218-U,4345,15,2007,BOC,4,4,,49,0.9969999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6682,US218-U,4345,15,2007,BOC,3.9,3.9,,50,0.9810000000000016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6683,US218-U,4345,15,2007,BOC,4,4,,51,1.0020000000000024,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6684,US218-U,4345,15,2007,BOC,3.9,3.9,,53,1.0019999999999953,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6685,US218-U,4345,15,2007,BOC,3.9,3.9,,49,1.0300000000000011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6686,US218-U,4345,15,2007,BOC,4,4,,47,1.0009999999999977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6687,US218-U,4345,15,2007,BOC,4,4,,48,1.0050000000000026,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6688,US218-U,4345,15,2007,BOC,3.9,3.9,,54,0.9480000000000004,3,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1
6689,US218-U,4345,15,2007,BOC,4,4,,47,1.0039999999999978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6690,US218-U,4345,15,2007,BOC,3.9,3.8,,57,1.2790000000000035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6691,US218-U,5300,15.8,2007,BAB,3.5,3.5,3.6,63,0.3639999999999972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6714,MN1-U,1674,1.7,2007,BAB,2.7,2.9,,111,0.864,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6715,MN1-U,1129,3.7,2007,BAB,3.3,3,,111,1.1430000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6716,MN1-U,1129,3.7,2007,BAB,3.4,3.1,,106,1.241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6717,MN1-U,1450,9.9,2007,BAB,3.1,2.9,,109,0.7559999999999993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6718,MN1-U,1450,9.9,2007,BAB,2.2,2.5,,143,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6719,MN1-U,1450,9.9,2007,BAB,1.9,1.9,,181,1.0010000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6720,MN1-U,1450,9.9,2007,BAB,3.2,3.2,,98,1.0040000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6721,MN1-U,1450,9.9,2007,BAB,3.2,3,,101,0.9989999999999988,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6722,MN1-U,1450,9.9,2007,BAB,3,2.8,,104,0.9990000000000006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6723,MN1-U,1450,9.9,2007,BAB,3.3,3.1,,93,1.0009999999999994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6724,MN1-U,1450,9.9,2007,BAB,2.9,2.6,,122,1.0020000000000007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6725,MN1-U,1450,9.9,2007,BAB,2.6,2.6,,117,1.0009999999999994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6726,MN1-U,1450,9.9,2007,BAB,2.4,3,,91,0.9690000000000012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6727,MN1-U,1450,9.9,2007,BAB,3.2,3.3,,75,1.001999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
